																															Class	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine
2428	5.727	234.80925	Unknown	[M-H]-	ion correlated with 2389; ion correlated with 1449; ion correlated with 1814; ion correlated with 1932; ion correlated with 2082; ion correlated with 2242; ion correlated with 2330; ion correlated with 2407; ion correlated with 2560; ion correlated with 2904; ion correlated with 3505; ion correlated with 4646; ion correlated with 158; ion correlated with 1163; ion correlated with 1505; ion correlated with 1964; ion correlated with 1970; ion correlated with 2645; ion correlated with 2719; ion correlated with 4573; ion correlated with 164; ion correlated with 184; ion correlated with 216; ion correlated with 1114; ion correlated with 1757; ion correlated with 2409; ion correlated with 2584; ion correlated with 2786; ion correlated with 3206; ion correlated with 3470; ion correlated with 3956; ion correlated with 4435; ion correlated with 33; ion correlated with 1055; ion correlated with 1364; ion correlated with 1606; ion correlated with 1718; ion correlated with 1861; ion correlated with 2034; ion correlated with 2891; ion correlated with 2919; ion correlated with 3070; ion correlated with 3326; ion correlated with 3477; ion correlated with 4045; ion correlated with 271; ion correlated with 1178; ion correlated with 1379; ion correlated with 1491; ion correlated with 1563; ion correlated with 1987; ion correlated with 2042; ion correlated with 2192; ion correlated with 2233; ion correlated with 2634; ion correlated with 3574; ion correlated with 265; ion correlated with 1522; ion correlated with 1643; ion correlated with 1711; ion correlated with 2086; ion correlated with 2138; ion correlated with 2418; ion correlated with 2931; ion correlated with 3115; ion correlated with 3189; ion correlated with 4726; ion correlated with 1189; ion correlated with 2530; ion correlated with 2676; ion correlated with 3671; ion correlated with 4107; ion correlated with 1504; ion correlated with 2464; ion correlated with 2012; ion correlated with 2410; ion correlated with 3057; ion correlated with 1909; ion correlated with 3047; ion correlated with 2679; ion correlated with 1277; ion correlated with 1350; ion correlated with 3054; ion correlated with 3750; ion correlated with 3926; ion correlated with 1411; ion correlated with 1357; ion correlated with 1895; ion correlated with 2422; ion correlated with 2466; ion correlated with 3274; ion correlated with 3447; ion correlated with 3524; ion correlated with 3865; ion correlated with 4183; ion correlated with 4351; ion correlated with 4387; ion correlated with 4464; ion correlated with 4480; ion correlated with 4512; ion correlated with 3796; ion correlated with 1816; ion correlated with 1877; ion correlated with 2925; ion correlated with 3862; ion correlated with 3911; ion correlated with 4054; ion correlated with 4648; ion correlated with 281; ion correlated with 793; ion correlated with 1015; ion correlated with 1109; ion correlated with 1322; ion correlated with 2335; ion correlated with 2614; ion correlated with 3028; ion correlated with 3589; ion correlated with 3745; ion correlated with 3768; ion correlated with 1193; ion correlated with 660; ion correlated with 1936; ion correlated with 4628	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.52	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	234.80925:6195 235.8126:0 236.81596:0		2108	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
2429	10.988	234.87067	Unknown	[M-H]-		0.385	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.55	Alanine_NA_10mM_2d7_neg_ms1_140k_3e6	234.87067:3815 235.87402:0 236.87738:0		4102	-2	-2	-2	-2	2692	2300	-2	1634	-2	1322	-2	-2
2430	10.771	234.87103	Unknown	[M-H]-		0.615	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.38	Alanine_NA_10mM_2d12_neg_ms1_140k_3e6	234.87103:6615 235.87438:0 236.87774:0		4074	-2	1261	1290	1249	2654	-2	-2	1598	1407	1309	-2	-2
2431	10.506	234.87151	Unknown	[M-H]-		0.385	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.71	Alanine_NA_10mM_2d8_neg_ms1_140k_3e6	234.87151:4491 235.87486:0 236.87822:0		4032	3199	1189	-2	-2	-2	-2	-2	1562	-2	-2	1297	-2
2432	11.495	234.87195	Unknown	[M-H]-		0.231	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.71	Alanine_NA_10mM_2d5_neg_ms1_140k_3e6	234.87195:2163 235.8753:0 236.87866:0		4143	-2	-2	-2	-2	-2	-2	-2	1672	-2	-2	1378	-2
2433	10.375	234.922	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.98	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	234.922:80037 235.92535:0 236.92871:17034		3946	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
2434	16.789	234.93506	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	49.8	Alanine_NA_10mM_2d10_neg_ms1_140k_3e6	234.93506:1409341 235.93841:7832 236.94177:46511		4756	3562	1880	1952	1746	3302	2902	2592	2318	2040	1963	1971	1887
2435	5.568	234.96548	Unknown	[M-H]-	ion correlated with 1565; ion correlated with 1003; ion correlated with 2448; ion correlated with 2628; ion correlated with 2668; ion correlated with 2906; ion correlated with 4601; ion correlated with 304; ion correlated with 840; ion correlated with 1399; ion correlated with 3760; ion correlated with 4402; ion correlated with 4641; ion correlated with 305; ion correlated with 1458; ion correlated with 837; ion correlated with 1450; ion correlated with 1518; ion correlated with 1783; ion correlated with 2224; ion correlated with 4279; ion correlated with 4500; ion correlated with 952; ion correlated with 1305; ion correlated with 1474; ion correlated with 1682; ion correlated with 1843; ion correlated with 2093; ion correlated with 2405; ion correlated with 2903; ion correlated with 2957; ion correlated with 3249; ion correlated with 4496; ion correlated with 301; ion correlated with 127; ion correlated with 852; ion correlated with 904; ion correlated with 1183; ion correlated with 1276; ion correlated with 1279; ion correlated with 1980; ion correlated with 2910; ion correlated with 3681; ion correlated with 4131; ion correlated with 1365; ion correlated with 1470; ion correlated with 2511; ion correlated with 3273; ion correlated with 3555; ion correlated with 308; ion correlated with 2353; ion correlated with 3554; ion correlated with 3989; ion correlated with 4178; ion correlated with 20; ion correlated with 1751; ion correlated with 1753; ion correlated with 134; ion correlated with 108; ion correlated with 1688; ion correlated with 2778; ion correlated with 2783; ion correlated with 3092; ion correlated with 3713; ion correlated with 3844; ion correlated with 3931; ion correlated with 4084; ion correlated with 5; ion correlated with 1498; ion correlated with 1564; ion correlated with 2230; ion correlated with 2535; ion correlated with 4396; ion correlated with 7; ion correlated with 3807; ion correlated with 2220; ion correlated with 138; ion correlated with 78; ion correlated with 3949; ion correlated with 4291; ion correlated with 895; ion correlated with 238; ion correlated with 95; ion correlated with 558; ion correlated with 1596; ion correlated with 1694; ion correlated with 1870; ion correlated with 2231; ion correlated with 3697; ion correlated with 203; ion correlated with 1059; ion correlated with 4254	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.04	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	234.96548:15287 235.96883:14480 236.97219:0		1707	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
2436	5.471	235.00264	Unknown	[M-H]-	ion correlated with 494; ion correlated with 1822	0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.01	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	235.00264:30676 236.00599:0 237.00935:0		1491	1248	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
2437	5.555	235.05943	Unknown	[M-H]-	ion correlated with 174; ion correlated with 389	0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.05	Alanine_NA_10mM_2d1_neg_ms1_140k_3e6	235.05943:12278 236.06278:0 237.06614:0		1981	1129	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
2438	1.05	235.0778	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.34	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	235.0778:7672 236.08115:0 237.08451:7087		290	-2	-2	-2	369	-2	-2	-2	-2	-2	-2	-2	-2
2439	5.181	235.16882	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.78	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	235.16882:27104 236.17217:0 237.17553:0		750	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
2440	0.914	235.1693	Unknown	[M-H]-		0.385	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.74	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	235.1693:93229 236.17265:22710 237.17601:0		91	-2	-2	162	-2	-2	187	143	-2	180	-2	-2	-2
2441	17.887	235.18082	Unknown	[M-H]-		0.462	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.12	Alanine_NA_10mM_2d4_neg_ms1_140k_3e6	235.18082:10458 236.18417:0 237.18753:0		4887	3971	-2	2090	2040	-2	-2	2758	-2	-2	-2	2084	-2
2442	5.652	235.23817	Unknown	[M-H]-	ion correlated with 5; ion correlated with 195; ion correlated with 287; ion correlated with 1498; ion correlated with 1564; ion correlated with 2230; ion correlated with 2535; ion correlated with 2945; ion correlated with 3491; ion correlated with 4228; ion correlated with 4396; ion correlated with 1866; ion correlated with 2220; ion correlated with 310; ion correlated with 78; ion correlated with 83; ion correlated with 98; ion correlated with 2244; ion correlated with 3949; ion correlated with 4291; ion correlated with 895; ion correlated with 238; ion correlated with 95; ion correlated with 558; ion correlated with 1430; ion correlated with 1596; ion correlated with 1694; ion correlated with 1870; ion correlated with 1882; ion correlated with 2231; ion correlated with 2378; ion correlated with 2765; ion correlated with 2827; ion correlated with 3083; ion correlated with 3131; ion correlated with 3697; ion correlated with 1746; ion correlated with 2107; ion correlated with 2667; ion correlated with 203; ion correlated with 1059; ion correlated with 1766; ion correlated with 2555; ion correlated with 2571; ion correlated with 2846; ion correlated with 4254; ion correlated with 1108; ion correlated with 1807; ion correlated with 1983; ion correlated with 2056; ion correlated with 2089; ion correlated with 2139; ion correlated with 2510; ion correlated with 2515; ion correlated with 3157; ion correlated with 3599; ion correlated with 210; ion correlated with 219; ion correlated with 1339; ion correlated with 1621; ion correlated with 1678; ion correlated with 1791; ion correlated with 2263; ion correlated with 2334; ion correlated with 2649; ion correlated with 3612; ion correlated with 3966; ion correlated with 3996; ion correlated with 329; ion correlated with 960; ion correlated with 2223; ion correlated with 2529; ion correlated with 2566; ion correlated with 2787; ion correlated with 3097; ion correlated with 4639; ion correlated with 993; ion correlated with 4556; ion correlated with 213; ion correlated with 1397; ion correlated with 1482; ion correlated with 1988; ion correlated with 2134; ion correlated with 2377; ion correlated with 3112; ion correlated with 3190; ion correlated with 3933; ion correlated with 3961; ion correlated with 4419; ion correlated with 1262; ion correlated with 2389; ion correlated with 1449; ion correlated with 1814; ion correlated with 1932; ion correlated with 2082; ion correlated with 2242; ion correlated with 2330; ion correlated with 2407; ion correlated with 2560; ion correlated with 2904; ion correlated with 3505; ion correlated with 4646; ion correlated with 158; ion correlated with 1163; ion correlated with 1505; ion correlated with 1964; ion correlated with 1970; ion correlated with 2645; ion correlated with 2719; ion correlated with 3724; ion correlated with 4573; ion correlated with 164; ion correlated with 184; ion correlated with 216; ion correlated with 1114; ion correlated with 1757; ion correlated with 2409; ion correlated with 2584; ion correlated with 2786; ion correlated with 3206; ion correlated with 3470; ion correlated with 3956; ion correlated with 4435; ion correlated with 33; ion correlated with 1055; ion correlated with 1364; ion correlated with 1606; ion correlated with 1718; ion correlated with 1861; ion correlated with 2034; ion correlated with 2891; ion correlated with 2919; ion correlated with 3070; ion correlated with 3326; ion correlated with 3477; ion correlated with 4045; ion correlated with 3396; ion correlated with 75; ion correlated with 271; ion correlated with 1178; ion correlated with 1379; ion correlated with 1491; ion correlated with 1563; ion correlated with 1987; ion correlated with 2042; ion correlated with 2192; ion correlated with 2233; ion correlated with 2634; ion correlated with 3574	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.87	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	235.23817:11707 236.24152:0 237.24488:0		1896	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
2443	5.503	235.30194	Unknown	[M-H]-	ion correlated with 870; ion correlated with 3715; ion correlated with 182; ion correlated with 1010; ion correlated with 1030; ion correlated with 1216; ion correlated with 1541; ion correlated with 1926; ion correlated with 2569; ion correlated with 2680; ion correlated with 2963; ion correlated with 3731; ion correlated with 4666; ion correlated with 4724; ion correlated with 1417; ion correlated with 3132; ion correlated with 199; ion correlated with 1075; ion correlated with 1179; ion correlated with 1398; ion correlated with 1496; ion correlated with 1537; ion correlated with 1690; ion correlated with 1862; ion correlated with 2351; ion correlated with 2534; ion correlated with 2593; ion correlated with 2926; ion correlated with 2948; ion correlated with 3051; ion correlated with 3483; ion correlated with 3957; ion correlated with 4550; ion correlated with 1298; ion correlated with 388; ion correlated with 1004; ion correlated with 1270; ion correlated with 1278; ion correlated with 1581; ion correlated with 1752; ion correlated with 1986; ion correlated with 2207; ion correlated with 2210; ion correlated with 2237; ion correlated with 2488; ion correlated with 2492; ion correlated with 2801; ion correlated with 3289; ion correlated with 3929; ion correlated with 390; ion correlated with 187; ion correlated with 23; ion correlated with 1683; ion correlated with 100; ion correlated with 1330; ion correlated with 1495; ion correlated with 1756; ion correlated with 1884; ion correlated with 1912; ion correlated with 2446; ion correlated with 3910; ion correlated with 4528; ion correlated with 4280; ion correlated with 1001; ion correlated with 1481; ion correlated with 1676; ion correlated with 2635; ion correlated with 3775; ion correlated with 3781; ion correlated with 319; ion correlated with 1639; ion correlated with 284; ion correlated with 1286; ion correlated with 2037; ion correlated with 2394; ion correlated with 3292; ion correlated with 3696; ion correlated with 3714; ion correlated with 4347; ion correlated with 4478; ion correlated with 4619; ion correlated with 4673; ion correlated with 125; ion correlated with 1168; ion correlated with 1708; ion correlated with 2681; ion correlated with 2831; ion correlated with 3484; ion correlated with 3877; ion correlated with 4267; ion correlated with 4315; ion correlated with 4530; ion correlated with 4623; ion correlated with 1565; ion correlated with 11; ion correlated with 1003; ion correlated with 2918; ion correlated with 392; ion correlated with 2448; ion correlated with 2628; ion correlated with 2668; ion correlated with 2889; ion correlated with 2906; ion correlated with 3142; ion correlated with 3261; ion correlated with 3664; ion correlated with 3935; ion correlated with 4462; ion correlated with 4601; ion correlated with 4686; ion correlated with 2087; ion correlated with 304; ion correlated with 840; ion correlated with 1399; ion correlated with 1741; ion correlated with 3760; ion correlated with 4402; ion correlated with 4641; ion correlated with 305; ion correlated with 191; ion correlated with 2756; ion correlated with 4240; ion correlated with 4699; ion correlated with 39; ion correlated with 116; ion correlated with 837; ion correlated with 1450; ion correlated with 1518; ion correlated with 1783; ion correlated with 2224; ion correlated with 4279; ion correlated with 4293; ion correlated with 4500; ion correlated with 1828; ion correlated with 4013; ion correlated with 317; ion correlated with 952; ion correlated with 1224; ion correlated with 1305; ion correlated with 1474; ion correlated with 1843; ion correlated with 2093; ion correlated with 2405; ion correlated with 2903; ion correlated with 2957; ion correlated with 3249; ion correlated with 3546; ion correlated with 3870; ion correlated with 4272; ion correlated with 4496; ion correlated with 127; ion correlated with 852; ion correlated with 904; ion correlated with 1183; ion correlated with 1276; ion correlated with 1279; ion correlated with 1538; ion correlated with 1980; ion correlated with 2550; ion correlated with 2910; ion correlated with 4131; ion correlated with 214; ion correlated with 1365; ion correlated with 1470; ion correlated with 2511; ion correlated with 2962; ion correlated with 3273; ion correlated with 3555; ion correlated with 3891; ion correlated with 1640	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	277.78	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	235.30194:13889 236.30529:0 237.30865:0		1554	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
