																															Class	std	std	std	std
7732	3.632	207.16548	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.32	std_e2	207.16548:3173 208.16883:0 209.17219:0		6150	2871	1131	613
7733	4.344	207.16585	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.72	std_e2	207.16585:3214 208.1692:0 209.17256:14918		7434	2968	1306	719
7734	8.063	207.21181	Unknown	[M-H]-	similar chromatogram in higher mz_9953; similar chromatogram in higher mz_10883	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.05	std_e1	207.21181:1353 208.21516:0 209.21852:0		12105	-2	-2	-2
7735	6.563	207.2592	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29.01	std_e1	207.2592:1451 208.26255:0 209.26591:0		10768	-2	-2	-2
7736	2.59	207.29884	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	48.2	std_e1	207.29884:2410 208.30219:0 209.30555:0		4444	-2	-2	-2
7737	5.186	207.3222	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	75.12	std_e1	207.3222:3756 208.32555:0 209.32891:0		8774	-2	-2	-2
7738	3.009	207.33037	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23.17	std_e1	207.33037:1158 208.33372:0 209.33708:0		5176	-2	-2	-2
7739	6.014	207.41531	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	43.68	std_e1	207.41531:2184 208.41866:0 209.42202:0		10132	-2	-2	-2
7740	2.751	207.46881	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	53.75	std_e1	207.46881:2688 208.47216:0 209.47552:0		4801	-2	-2	-2
7741	5.224	207.49573	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	78.76	std_e1	207.49573:3938 208.49908:0 209.50244:0		8855	-2	-2	-2
7742	4.988	207.53011	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.66	std_e1	207.53011:6939 208.53346:0 209.53682:0		8397	-2	-2	-2
7743	2.106	207.53085	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.12	std_e1	207.53085:4958 208.5342:0 209.53756:0		3943	1551	-2	-2
7744	3.162	207.53117	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.55	std_e2	207.53117:5624 208.53452:0 209.53788:0		5620	2356	-2	-2
7745	6.476	207.53119	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.22	std_e1	207.53119:12044 208.53454:0 209.5379:0		10655	-2	-2	-2
7746	3.857	207.53119	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.35	std_e1	207.53119:6468 208.53454:0 209.5379:0		6341	-2	-2	-2
7747	0.824	207.53191	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.55	std_e1	207.53191:5281 208.53526:0 209.53862:0		37	-2	-2	-2
7748	2.798	207.53403	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.26	std_e1	207.53403:3363 208.53738:0 209.54074:0		4897	-2	-2	-2
7749	6.951	207.54324	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.22	std_e1	207.54324:3311 208.54659:0 209.54995:0		11147	-2	-2	-2
7750	9.075	207.54927	Unknown	[M-H]-	similar chromatogram in higher mz_12233	0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	50.72	std_e1	207.54927:134112 208.55262:0 209.55598:0		12670	4662	-2	-2
7751	7.818	207.59148	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.89	std_e1	207.59148:1245 208.59483:0 209.59819:0		12004	-2	-2	-2
7752	6.505	207.68439	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29.77	std_e1	207.68439:1489 208.68774:0 209.6911:0		10689	-2	-2	-2
7753	5.87	207.71562	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.85	std_e1	207.71562:1392 208.71897:0 209.72233:0		9983	-2	-2	-2
7754	7.146	207.74265	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.48	std_e1	207.74265:1324 208.746:0 209.74936:0		11270	-2	-2	-2
7755	11.524	207.91881	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.63	std_e1	207.91881:11605 208.92216:6599 209.92552:7511		13639	4984	2102	1516
7756	10.541	207.97928	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.25	std_e1	207.97928:29562 208.98263:0 209.98599:33169		13390	-2	-2	-2
7757	4.264	207.98868	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	40.79	std_e1	207.98868:228321 208.99203:0 209.99539:0		7267	3075	-2	-2
7758	2.723	207.99968	Unknown	[M-H]-	similar chromatogram in higher mz_8288	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.78	std_e1	207.99968:56046 209.00303:0 210.00639:48333		4758	-2	-2	-2
7759	9.768	208.02763	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.91	std_e1	208.02763:52508 209.03098:7790 210.03434:0		12849	-2	-2	-2
7760	5.534	208.028	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.26	std_e1	208.028:17342 209.03135:0 210.03471:0		9572	-2	-2	-2
7761	2.107	208.03154	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.07	std_e2	208.03154:17438 209.03489:213249 210.03825:18527		4261	1477	-2	-2
7762	1.187	208.04436	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	59.71	std_e1	208.04436:384495 209.04771:153012 210.05107:0		1173	677	-2	-2
7763	3.57	208.04538	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	42.06	std_e1	208.04538:171110 209.04873:429238 210.05209:43328		6003	-2	-2	-2
7764	6.167	208.05682	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.54	std_e1	208.05682:158494 209.06017:21619 210.06353:64722		10339	-2	-2	-2
7765	3.159	208.06055	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.56	std_e1	208.06055:374118 209.0639:0 210.06726:0		5437	2427	-2	-2
7766	1.249	208.06071	Unknown	[M-H]-		0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	454.88	std_e1	208.06071:9165346 209.06406:1571909 210.06742:81853		1478	849	526	-2
7767	2.808	208.09703	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.3	std_e1	208.09703:292408 209.10038:0 210.10374:0		4924	-2	-2	-2
7768	4.346	208.1718	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.16	std_e1	208.1718:2970 209.17515:0 210.17851:0		7296	-2	-2	-2
7769	2.97	208.27084	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.01	std_e1	208.27084:1483 209.27419:0 210.27755:0		5144	-2	-2	-2
7770	2.438	208.32181	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	54.92	std_e1	208.32181:2746 209.32516:0 210.32852:0		4131	-2	-2	-2
7771	10.511	208.32608	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	43.67	std_e1	208.32608:2183 209.32943:0 210.33279:0		13361	-2	-2	-2
7772	7.584	208.33215	Unknown	[M-H]-	similar chromatogram in higher mz_13084; similar chromatogram in higher mz_12983	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23.81	std_e1	208.33215:1191 209.3355:0 210.33886:0		11842	-2	-2	-2
7773	5.243	208.34177	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	80.31	std_e1	208.34177:4015 209.34512:0 210.34848:0		8891	-2	-2	-2
7774	6.062	208.43735	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	44.99	std_e1	208.43735:2249 209.4407:0 210.44406:0		10217	-2	-2	-2
7775	7.127	208.44879	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	25.42	std_e1	208.44879:1271 209.45214:0 210.4555:0		11254	-2	-2	-2
7776	3.009	208.45486	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29.16	std_e1	208.45486:1458 209.45821:0 210.46157:0		5177	-2	-2	-2
7777	8.062	208.51659	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.67	std_e1	208.51659:14343 209.51994:0 210.5233:0		11160	-2	1871	-2
7778	1.778	208.5166	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.8	std_e1	208.5166:10446 209.51995:0 210.52331:0		2684	-2	-2	-2
7779	5.893	208.53481	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.68	std_e1	208.53481:5208 209.53816:0 210.54152:0		11843	3077	-2	-2
7780	5.374	208.56195	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.52	std_e1	208.56195:4948 209.5653:0 210.56866:0		9217	-2	-2	-2
7781	1.825	208.56444	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.96	std_e1	208.56444:3557 209.56779:0 210.57115:0		2795	-2	-2	-2
7782	2.043	208.6591	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	72.39	std_e1	208.6591:3620 209.66245:0 210.66581:0		3221	-2	-2	-2
7783	6.793	208.71381	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.46	std_e1	208.71381:1891 209.71716:0 210.72052:0		11077	-2	-2	-2
7784	1.806	208.7628	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.1	std_e1	208.7628:2242 209.76615:0 210.76951:0		2760	-2	-2	-2
7785	3.248	208.78282	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.94	std_e1	208.78282:3660 209.78617:0 210.78953:0		3873	3045	-2	-2
7786	2.227	208.84433	Unknown	[M-H]-		0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	316.48	std_e1	208.84433:44992 209.84768:0 210.85104:48760		4532	1793	795	-2
7787	7.908	208.93365	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.65	std_e1	208.93365:197481 209.937:7469 210.94036:57531		12142	4411	-2	-2
7788	8.798	208.93369	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.82	std_e1	208.93369:191392 209.93704:23728 210.9404:73322		12566	-2	-2	-2
7789	10.829	208.93369	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.5	std_e1	208.93369:108208 209.93704:7767 210.9404:49345		13503	-2	-2	-2
7790	8.621	208.93372	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.72	std_e1	208.93372:148435 209.93707:22909 210.94043:70873		12454	-2	-2	-2
7791	6.95	208.93373	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.91	std_e1	208.93373:226303 209.93708:0 210.94044:60388		11003	4205	-2	-2
7792	10.353	208.93373	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.14	std_e1	208.93373:122932 209.93708:0 210.94044:39837		13278	-2	-2	-2
7793	2.041	208.93385	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	564.05	std_e2	208.93385:11963900 209.9372:906086 210.94056:5198057		3335	1853	796	507
7794	9.965	208.93385	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.38	std_e1	208.93385:87730 209.9372:0 210.94056:35610		12970	-2	-2	-2
7795	3.167	208.93387	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	225	std_e1	208.93387:11413505 209.93722:883744 210.94058:4245209		4236	2887	-2	-2
7796	5.411	208.96112	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.96	std_e1	208.96112:222558 209.96447:0 210.96783:0		9733	3667	-2	-2
7797	10.56	209.00861	Unknown	[M-2H]2-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.24	std_e1	209.00861:392343 210.01196:106014 211.01532:0		13411	-2	-2	-2
7798	9.896	209.01143	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.89	std_e1	209.01143:318610 210.01478:64373 211.01814:35708		12918	-2	-2	-2
7799	10.343	209.01189	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.39	std_e1	209.01189:729954 210.01524:85402 211.0186:51985		13268	-2	-2	-2
7800	3.575	209.01193	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	404.57	std_e1	209.01193:17789890 210.01528:1040460 211.01864:1016029		6283	2588	-2	-2
7801	3.466	209.02156	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	114.41	std_e1	209.02156:3026892 210.02491:253545 211.02827:1028292		5806	-2	-2	-2
7802	8.466	209.02937	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	38.85	std_e1	209.02937:1026658 210.03272:85542 211.03608:57870		12315	-2	-2	-2
7803	2.52	209.04477	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.48	std_e2	209.04477:346433 210.04812:33868 211.05148:7674		-2	2201	890	-2
7804	0.483	209.04478	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.44	std_e1	209.04478:315019 210.04813:29364 211.05149:18037		2	2	6	332
7805	1.4	209.05336	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	75.72	std_e1	209.05336:1782864 210.05671:0 211.06007:0		1828	1063	-2	-2
7806	12.187	209.07143	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.48	std_e1	209.07143:23154 210.07478:8432 211.07814:0		13723	-2	-2	-2
7807	6.611	209.07715	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.9	std_e1	209.07715:32832 210.0805:60815 211.08386:32722		10849	-2	-2	-2
7808	13.385	209.08017	Unknown	[M-H]-	similar chromatogram in higher mz_11501	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.49	std_e1	209.08017:31847 210.08352:16895 211.08688:14463		13850	-2	-2	-2
7809	14.711	209.1535	Unknown	[M-H]-		0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.5	std_e1	209.1535:4793 210.15685:0 211.16021:0		13975	-2	-2	-2
7810	0.864	209.15352	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.34	std_e3	209.15352:27969 210.15687:0 211.16023:15692		86	-2	93	-2
7811	5.286	209.15352	Unknown	[M-H]-		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.35	std_e2	209.15352:8286 210.15687:0 211.16023:0		9008	3735	-2	-2
